job_id,cell,speaker,pool,reference_wav,transcript,transcript_source,script_class,language,tool,output_path,seed
404,eval_hi,945728,eval,refs/945728.wav,is mission par adhik jaankaaree die gae link par uplabdh hai,इस mission पर अधिक जानकारी दिए गए लिंक पर उपलब्ध है,mostly_devanagari,hi,tortoise,outputs/tortoise_945728_00404.wav,7404
405,eval_hi,976811,eval,refs/976811.wav,libreoffice base par is spoken tutorial men aapkaa svaagat hai,libreoffice base पर इस spoken tutorial में आपका स्वागत है,mixed,hi,tortoise,outputs/tortoise_976811_00405.wav,7405
406,eval_hi,111627,eval,refs/111627.wav,ek report banaaen report fields ko chunen label karen aur krambaddh yaani sort karen,एक report बनाएँ report fields को चुनें label करें और क्रमबद्ध यानि sort करें,mixed,hi,tortoise,outputs/tortoise_111627_00406.wav,7406
407,eval_hi,121073,eval,refs/121073.wav,report leaaut chunen aur report prakaar chunen:static yaa dynamic,report लेआउट चुनें और report प्रकार चुनें:static या dynamic,mixed,hi,tortoise,outputs/tortoise_121073_00407.wav,7407
408,eval_hi,136325,eval,refs/136325.wav,iske lie chalie apne parichit udaahran database ko dekhte hain,इसके लिए चलिए अपने परिचित उदाहरण database को देखते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_136325_00408.wav,7408
409,eval_hi,146859,eval,refs/146859.wav,yahaan hamne is library database men pustakon aur sadasyon kee jaankaaree sanchit kee hai,यहाँ हमने इस library database में पुस्तकों और सदस्यों की जानकारी संचित की है,mixed,hi,tortoise,outputs/tortoise_146859_00409.wav,7409
410,eval_hi,165325,eval,refs/165325.wav,hamaare paas sadasyon ko jaaree kee gayee pustakon kaa pataa lagaane ke lie ek soochee bhee hai,हमारे पास सदस्यों को जारी की गयी पुस्तकों का पता लगाने के लिए एक सूची भी है,mostly_devanagari,hi,tortoise,outputs/tortoise_165325_00410.wav,7410
411,eval_hi,175522,eval,refs/175522.wav,ham pichhle tutorials men seekh chuke hain ki kaise forms aur queries banaaen,हम पिछले tutorials में सीख चुके हैं कि कैसे forms और queries बनाएँ,mixed,hi,tortoise,outputs/tortoise_175522_00411.wav,7411
412,eval_hi,232748,eval,refs/232748.wav,yah seekhne se pahle ki report kaise banaaen pahle seekhte hain ki report kyaa hai,यह सीखने से पहले कि report कैसे बनाएँ पहले सीखते हैं कि report क्या है,mixed,hi,tortoise,outputs/tortoise_232748_00412.wav,7412
413,eval_hi,238121,eval,refs/238121.wav,report query kee tarah hee database se jaankaaree pataa karne kaa any tareekaa hai,report query की तरह ही database से जानकारी पता करने का अन्य तरीका है,mixed,hi,tortoise,outputs/tortoise_238121_00413.wav,7413
414,eval_hi,386410,eval,refs/386410.wav,ham iskaa leaaut roop apnee ichchhaanusaar banaa sakte hain jisse ki yah padhne men aur kaagaz par print ke lie saral ho,हम इसका लेआउट रूप अपनी इच्छानुसार बना सकते हैं जिससे कि यह पढने में और कागज़ पर print के लिए सरल हो,mostly_devanagari,hi,tortoise,outputs/tortoise_386410_00414.wav,7414
415,eval_hi,541916,eval,refs/541916.wav,reports databases kee tables aur queries se banaa sakte hain,reports databases की tables और queries से बना सकते हैं,mixed,hi,tortoise,outputs/tortoise_541916_00415.wav,7415
416,eval_hi,577537,eval,refs/577537.wav,saath hee yah table yaa query kee saaree fields yaa fields ke kuchh chunit samooh ko sammilit kar sakte hain,साथ ही यह table या query की सारी fields या fields के कुछ चुनित समूह को सम्मिलित कर सकते हैं,mixed,hi,tortoise,outputs/tortoise_577537_00416.wav,7416
417,eval_hi,581145,eval,refs/581145.wav,reports ke do varg hote hainstatic yaa dynamic,reports के दो वर्ग होते हैंstatic या dynamic,mixed,hi,tortoise,outputs/tortoise_581145_00417.wav,7417
418,eval_hi,596505,eval,refs/596505.wav,jab bhee dekhne ke lie ek static report ko kholte hain,जब भी देखने के लिए एक static report को खोलते हैं,mixed,hi,tortoise,outputs/tortoise_596505_00418.wav,7418
419,eval_hi,945728,eval,refs/945728.wav,vah hameshaa vahee data darshaataa hai joki report banaate samay usmen thaa,वह हमेशा वही data दर्शाता है जोकि report बनाते समय उसमें था,mostly_devanagari,hi,tortoise,outputs/tortoise_945728_00419.wav,7419
420,eval_hi,976811,eval,refs/976811.wav,kintu dynamic report jab bhee dekhne ke lie kholee jaatee hai hameshaa database kaa vartamaan data darshaatee hai,किन्तु dynamic report जब भी देखने के लिए खोली जाती है हमेशा database का वर्तमान data दर्शाती है,mixed,hi,tortoise,outputs/tortoise_976811_00420.wav,7420
421,eval_hi,111627,eval,refs/111627.wav,theek hai ab ek udaahran report banaate hain,ठीक है अब एक उदाहरण report बनाते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_111627_00421.wav,7421
422,eval_hi,121073,eval,refs/121073.wav,baaen panel par reports icon par click karte hain,बाएँ panel पर reports icon पर click करते हैं,mixed,hi,tortoise,outputs/tortoise_121073_00422.wav,7422
423,eval_hi,136325,eval,refs/136325.wav,daayen panel par use wizard to create report par click karte hain,दायें panel पर use wizard to create report पर click करते हैं,mixed,hi,tortoise,outputs/tortoise_136325_00423.wav,7423
424,eval_hi,146859,eval,refs/146859.wav,yah reports banaane kaa ek saral aur tez tareekaa hai,यह reports बनाने का एक सरल और तेज़ तरीका है,mostly_devanagari,hi,tortoise,outputs/tortoise_146859_00424.wav,7424
425,eval_hi,165325,eval,refs/165325.wav,ham ab ek naee window dekhte hain jise report builder window bhee kahte hain,हम अब एक नई window देखते हैं जिसे report builder window भी कहते हैं,mixed,hi,tortoise,outputs/tortoise_165325_00425.wav,7425
426,eval_hi,175522,eval,refs/175522.wav,ham pichhle tutorial men banaaee gayee query par aadhaarit ek report banaane ke lie wizard par jaaenge,हम पिछले tutorial में बनाई गयी query पर आधारित एक report बनाने के लिए wizard पर जाएँगे,mixed,hi,tortoise,outputs/tortoise_175522_00426.wav,7426
427,eval_hi,232748,eval,refs/232748.wav,history of books issued to the library members,history of books issued to the library members,mostly_latin,hi,tortoise,outputs/tortoise_232748_00427.wav,7427
428,eval_hi,238121,eval,refs/238121.wav,ham report data kaa srot yahaan ullikhit karenge: yaa to ek table yaa ek query,हम report data का स्रोत यहाँ उल्लिखित करेंगे: या तो एक table या एक query,mixed,hi,tortoise,outputs/tortoise_238121_00428.wav,7428
429,eval_hi,386410,eval,refs/386410.wav,drop down list men sabse upar apnee query: history of books issued to members chunte hain,drop down list में सबसे उपर अपनी query: history of books issued to members चुनते हैं,mixed,hi,tortoise,outputs/tortoise_386410_00429.wav,7429
430,eval_hi,541916,eval,refs/541916.wav,ab baayeen taraph query men se uplabdh fields kee ek soochee dekhte hain,अब बायीं तरफ query में से उपलब्ध fields की एक सूची देखते हैं,mixed,hi,tortoise,outputs/tortoise_541916_00430.wav,7430
431,eval_hi,577537,eval,refs/577537.wav,ham apnee report men saaree fields chaahte hain atah keval daayeen taraph ke double arrow button par click karenge,हम अपनी report में सारी fields चाहते हैं अतः केवल दायीं तरफ के double arrow button पर click करेंगे,mixed,hi,tortoise,outputs/tortoise_577537_00431.wav,7431
432,eval_hi,581145,eval,refs/581145.wav,ab agle step par jaane ke lie next button par click karte hain,अब अगले step पर जाने के लिए next button पर click करते हैं,mixed,hi,tortoise,outputs/tortoise_581145_00432.wav,7432
433,eval_hi,596505,eval,refs/596505.wav,label text boxes men nimn vivarnaatmak labels type karte hain jaisaa chitr men darshaayaa gayaa hai,label text boxes में निम्न विवरणात्मक labels type करते हैं जैसा चित्र में दर्शाया गया है,mixed,hi,tortoise,outputs/tortoise_596505_00433.wav,7433
434,eval_hi,945728,eval,refs/945728.wav,theek hai ab next button par click karte hain,ठीक है अब next button पर click करते हैं,mixed,hi,tortoise,outputs/tortoise_945728_00434.wav,7434
435,eval_hi,976811,eval,refs/976811.wav,yah tab istemaal karte hain jab bhee hamen chunit fields ke set dvaaraa data ko samooheekrit karne kee aavashyaktaa hotee hai,यह तब इस्तेमाल करते हैं जब भी हमें चुनित fields के set द्वारा data को समूहीकृत करने की आवश्यकता होती है,mostly_devanagari,hi,tortoise,outputs/tortoise_976811_00435.wav,7435
436,eval_hi,111627,eval,refs/111627.wav,udaaharnasvaroop hamaaree report men ham data ko book titles se samooheekrit kar sakte hain,उदाहरणस्वरूप हमारी report में हम data को book titles से समूहीकृत कर सकते हैं,mixed,hi,tortoise,outputs/tortoise_111627_00436.wav,7436
437,eval_hi,121073,eval,refs/121073.wav,yadi ham yah karte hain tab hamaaree report men ham book title dekhte hain aur phir saare sadasy jinko yah dee gayee hai,यदि हम यह करते हैं तब हमारी report में हम book title देखते हैं और फिर सारे सदस्य जिनको यह दी गयी है,mostly_devanagari,hi,tortoise,outputs/tortoise_121073_00437.wav,7437
438,eval_hi,136325,eval,refs/136325.wav,phir ham aglee book title dekhte hain aur isee prakaar se,फिर हम अगली book title देखते हैं और इसी प्रकार से,mixed,hi,tortoise,outputs/tortoise_136325_00438.wav,7438
439,eval_hi,146859,eval,refs/146859.wav,abhee ke lie chalie apnee report ko saral rakhte hain,अभी के लिए चलिए अपनी report को सरल रखते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_146859_00439.wav,7439
440,eval_hi,165325,eval,refs/165325.wav,atah ham keval next button par click karenge,अतः हम केवल next button पर click करेंगे,mixed,hi,tortoise,outputs/tortoise_165325_00440.wav,7440
441,eval_hi,175522,eval,refs/175522.wav,chalie data ko dinaank ke anusaar sort karte hain,चलिए data को दिनाँक के अनुसार sort करते हैं,mixed,hi,tortoise,outputs/tortoise_175522_00441.wav,7441
442,eval_hi,232748,eval,refs/232748.wav,aur phir unko book title ke jariye aarohee kram men krambaddh karte hain,और फिर उनको book title के जरिये आरोही क्रम में क्रमबद्ध करते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_232748_00442.wav,7442
443,eval_hi,238121,eval,refs/238121.wav,iske lie ham sort by dropdaaun box par click karenge,इसके लिए हम sort by ड्रॉपडाउन box पर click करेंगे,mixed,hi,tortoise,outputs/tortoise_238121_00443.wav,7443
444,eval_hi,386410,eval,refs/386410.wav,aur phir issue date par click karte hain,और फिर issue date पर click करते हैं,mixed,hi,tortoise,outputs/tortoise_386410_00444.wav,7444
445,eval_hi,541916,eval,refs/541916.wav,phir ham doosre dropdaaun box par click karenge,फिर हम दूसरे ड्रॉपडाउन box पर click करेंगे,mixed,hi,tortoise,outputs/tortoise_541916_00445.wav,7445
446,eval_hi,577537,eval,refs/577537.wav,aur phir book title par click karte hain,और फिर book title पर click करते हैं,mixed,hi,tortoise,outputs/tortoise_577537_00446.wav,7446
447,eval_hi,581145,eval,refs/581145.wav,ab chalie next button par click karte hain,अब चलिए next button पर click करते हैं,mixed,hi,tortoise,outputs/tortoise_581145_00447.wav,7447
448,eval_hi,596505,eval,refs/596505.wav,ham yahaan report kaa roop apnee ichchhaanusaar banaa sakte hain,हम यहाँ report का रूप अपनी इच्छानुसार बना सकते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_596505_00448.wav,7448
449,eval_hi,945728,eval,refs/945728.wav,chalie columnar singlecolumn leaaut list par click karte hain,चलिए columnar singlecolumn लेआउट list पर click करते हैं,mixed,hi,tortoise,outputs/tortoise_945728_00449.wav,7449
450,eval_hi,976811,eval,refs/976811.wav,dhyaan deejiye ki peechhe report builder refreshed ho gayaa hai,ध्यान दीजिये कि पीछे report builder refreshed हो गया है,mixed,hi,tortoise,outputs/tortoise_976811_00450.wav,7450
451,eval_hi,111627,eval,refs/111627.wav,yah saare labels ko baayeen taraph aur anroopee fields ko daayeen taraph darshaa rahaa hai,यह सारे labels को बायीं तरफ और अनरूपी fields को दायीं तरफ दर्शा रहा है,mixed,hi,tortoise,outputs/tortoise_111627_00451.wav,7451
452,eval_hi,121073,eval,refs/121073.wav,chalie columnar two columns par click karte hain,चलिए columnar two columns पर click करते हैं,mixed,hi,tortoise,outputs/tortoise_121073_00452.wav,7452
453,eval_hi,136325,eval,refs/136325.wav,phir se neeche kee window do column leaaut darshaane ke lie refreshed ho gaee hai,फिर से नीचे की window दो column लेआउट दर्शाने के लिए refreshed हो गई है,mixed,hi,tortoise,outputs/tortoise_136325_00453.wav,7453
454,eval_hi,146859,eval,refs/146859.wav,is prakaar se ham koee bhee leaauts chun sakte hain jo base wizard uplabdh karaataa hai,इस प्रकार से हम कोई भी लेआउट्स चुन सकते हैं जो base wizard उपलब्ध कराता है,mostly_devanagari,hi,tortoise,outputs/tortoise_146859_00454.wav,7454
455,eval_hi,165325,eval,refs/165325.wav,ham ise baad men apnee aavashyaktaanusaar badal bhee sakte hain,हम इसे बाद में अपनी आवश्यकतानुसार बदल भी सकते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_165325_00455.wav,7455
456,eval_hi,175522,eval,refs/175522.wav,abhee ke lie ham pahlee cheez tabular par click karenge,अभी के लिए हम पहली चीज़ tabular पर click करेंगे,mixed,hi,tortoise,outputs/tortoise_175522_00456.wav,7456
457,eval_hi,232748,eval,refs/232748.wav,yahaan apnee report ko ek vivarnaatmak sheershak dete hain: books issued to members: report history,यहाँ अपनी report को एक विवरणात्मक शीर्षक देते हैं: books issued to members: report history,mixed,hi,tortoise,outputs/tortoise_232748_00457.wav,7457
458,eval_hi,238121,eval,refs/238121.wav,ab apnee report banaate hain jisse ki report hameshaa database se now data de,अब अपनी report बनाते हैं जिससे कि report हमेशा database से now data दे,mixed,hi,tortoise,outputs/tortoise_238121_00458.wav,7458
459,eval_hi,386410,eval,refs/386410.wav,iske lie dynamic report vikalp par click karen,इसके लिए dynamic report विकल्प पर click करें,mixed,hi,tortoise,outputs/tortoise_386410_00459.wav,7459
460,eval_hi,541916,eval,refs/541916.wav,choonki jab bhee ham dekhne ke lie report kholenge ham hameshaa nayaa data dekhnaa pasand karenge,चूँकि जब भी हम देखने के लिए report खोलेंगे हम हमेशा नया data देखना पसंद करेंगे,mostly_devanagari,hi,tortoise,outputs/tortoise_541916_00460.wav,7460
461,eval_hi,577537,eval,refs/577537.wav,theek hai hamne apnee report samaapt kar lee chalie ab create report now vikalp par click karte hain,ठीक है हमने अपनी report समाप्त कर ली चलिए अब create report now विकल्प पर click करते हैं,mixed,hi,tortoise,outputs/tortoise_577537_00461.wav,7461
462,eval_hi,581145,eval,refs/581145.wav,aur antatah finish button par click karen,और अंततः finish button पर click करें,mixed,hi,tortoise,outputs/tortoise_581145_00462.wav,7462
463,eval_hi,596505,eval,refs/596505.wav,ab ham ek now window dekhte hain aur yah report hai jise hamne abhee banaayaa hai,अब हम एक now window देखते हैं और यह report है जिसे हमने अभी बनाया है,mixed,hi,tortoise,outputs/tortoise_596505_00463.wav,7463
464,eval_hi,945728,eval,refs/945728.wav,dhyaan deejiye ismen sabse oopar bold aksharon men field labels hain aur asal data saarneebaddh tarah se darj hai,ध्यान दीजिये इसमें सबसे ऊपर bold अक्षरों में field labels हैं और असल data सारणीबद्ध तरह से दर्ज है,mixed,hi,tortoise,outputs/tortoise_945728_00464.wav,7464
465,eval_hi,976811,eval,refs/976811.wav,atah hamne library ke sadasyon ko jaaree kee gaee pustakon kee report dinaank ke anusaar banaa lee hai,अतः हमने library के सदस्यों को जारी की गई पुस्तकों की report दिनाँक के अनुसार बना ली है,mostly_devanagari,hi,tortoise,outputs/tortoise_976811_00465.wav,7465
466,eval_hi,111627,eval,refs/111627.wav,agle tutorial men ham seekhenge ki apnee report men kaise badlaav karen,अगले tutorial में हम सीखेंगे कि अपनी report में कैसे बदलाव करें,mixed,hi,tortoise,outputs/tortoise_111627_00466.wav,7466
467,eval_hi,121073,eval,refs/121073.wav,library men sabhee pustakon kee ek report banaaie joki publishers dvaaraa samooheekrit hon,library में सभी पुस्तकों की एक report बनाइए जोकि publishers द्वारा समूहीकृत हों,mixed,hi,tortoise,outputs/tortoise_121073_00467.wav,7467
468,eval_hi,136325,eval,refs/136325.wav,donon hee publishers aur book titles ko aarohee kram men honaa aavashyak hai,दोनों ही publishers और book titles को आरोही क्रम में होना आवश्यक है,mixed,hi,tortoise,outputs/tortoise_136325_00468.wav,7468
469,eval_hi,146859,eval,refs/146859.wav,columnar singlecolumn leaaut kaa istemaal kariye,columnar singlecolumn लेआउट का इस्तेमाल करिये,mixed,hi,tortoise,outputs/tortoise_146859_00469.wav,7469
470,eval_hi,165325,eval,refs/165325.wav,isee ke saath ham libreoffice base par reports ke is tutorial kee samaapti kee or aa gaye hain,इसी के साथ हम libreoffice base पर reports के इस tutorial की समाप्ति की ओर आ गये हैं,mixed,hi,tortoise,outputs/tortoise_165325_00470.wav,7470
471,eval_hi,175522,eval,refs/175522.wav,riport pheelds ko chunen lebal aur krambaddh karen,रिपोर्ट फील्ड्स को चुनें लेबल और क्रमबद्ध करें,mostly_devanagari,hi,tortoise,outputs/tortoise_175522_00471.wav,7471
472,eval_hi,232748,eval,refs/232748.wav,aur riport taaip static yaa dynamic chunen,और रिपोर्ट टाइप static या dynamic चुनें,mixed,hi,tortoise,outputs/tortoise_232748_00472.wav,7472
473,eval_hi,238121,eval,refs/238121.wav,is par adhik jaankaaree nimn link par uplabdh hai,इस पर अधिक जानकारी निम्न लिंक पर उपलब्ध है,mostly_devanagari,hi,tortoise,outputs/tortoise_238121_00473.wav,7473
474,eval_hi,386410,eval,refs/386410.wav,libar ophis men cells aur sheets ke saath kaary par spoken tutorial men aapkaa svaagat hai,लिबर ऑफिस में cells और शीट्स के साथ कार्य पर spoken tutorial में आपका स्वागत है,mixed,hi,tortoise,outputs/tortoise_386410_00474.wav,7474
475,eval_hi,541916,eval,refs/541916.wav,rovs tathaa columns ko jornaa aur dileet karnaa,रोव्स तथा columns को जोड़ना और डिलीट करना,mostly_devanagari,hi,tortoise,outputs/tortoise_541916_00475.wav,7475
476,eval_hi,577537,eval,refs/577537.wav,sheets ko jornaa aur dileet karnaa sheets ko phir se naam denaa,शीट्स को जोड़ना और डिलीट करना शीट्स को फिर से नाम देना,mostly_devanagari,hi,tortoise,outputs/tortoise_577537_00476.wav,7476
477,eval_hi,581145,eval,refs/581145.wav,is tutorial kee shuruaat karte hain aur seekhte hain ki spreadsheet men rovs aur columns ko kaise jornaa hai,इस tutorial की शुरुआत करते हैं और सीखते हैं कि spreadsheet में रोव्स और columns को कैसे जोड़ना है,mixed,hi,tortoise,outputs/tortoise_581145_00477.wav,7477
478,eval_hi,596505,eval,refs/596505.wav,chalie hamaaree personal finance tracker ods file ko kholte hain,चलिए हमारी personal finance tracker ods file को खोलते हैं,mixed,hi,tortoise,outputs/tortoise_596505_00478.wav,7478
479,eval_hi,945728,eval,refs/945728.wav,columns tathaa rows ko alagalag yaa samooh men jor sakte hain,columns तथा rows को अलगअलग या समूह में जोड़ सकते हैं,mixed,hi,tortoise,outputs/tortoise_945728_00479.wav,7479
480,eval_hi,976811,eval,refs/976811.wav,udaahran ke lie hamaaree personal finance tracker ods file men pahlee row men kaheen click karte hain,उदाहरण के लिए हमारी personal finance tracker ods file में पहली row में कहीं click करते हैं,mixed,hi,tortoise,outputs/tortoise_976811_00480.wav,7480
481,eval_hi,111627,eval,refs/111627.wav,main us cell par click kartaa hoon jismen cost likhaa hai,मैं उस cell पर click करता हूँ जिसमें cost लिखा है,mixed,hi,tortoise,outputs/tortoise_111627_00481.wav,7481
482,eval_hi,121073,eval,refs/121073.wav,ab menyoobaar men insert option par click karen aur phir rows par click karen,अब मेन्यूबार में insert option पर click करें और फिर rows पर click करें,mixed,hi,tortoise,outputs/tortoise_121073_00482.wav,7482
483,eval_hi,136325,eval,refs/136325.wav,ham dekhte hain ki chunee huee row ke oopar ek naee row joor gaee hai,हम देखते हैं कि चुनी हुई row के ऊपर एक नई row जूड़ गई है,mostly_devanagari,hi,tortoise,outputs/tortoise_136325_00483.wav,7483
484,eval_hi,146859,eval,refs/146859.wav,usee tarah se ek naee column ko jorne ke lie menyoobaar men insert button par click karen aur phir columns button par click karen,उसी तरह से एक नई column को जोड़ने के लिए मेन्यूबार में insert button पर click करें और फिर columns button पर click करें,mixed,hi,tortoise,outputs/tortoise_146859_00484.wav,7484
485,eval_hi,165325,eval,refs/165325.wav,aap dekhte hain ki chunee huee cell column ke pahle ek nayaa column joor gayaa hai,आप देखते हैं कि चुनी हुई cell column के पहले एक नया column जूड़ गया है,mixed,hi,tortoise,outputs/tortoise_165325_00485.wav,7485
486,eval_hi,175522,eval,refs/175522.wav,jo badlaav hamne kie the unhen andoo karte hain,जो बदलाव हमने किए थे उन्हें अन्डू करते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_175522_00486.wav,7486
487,eval_hi,232748,eval,refs/232748.wav,vaikalpik roop se cell par cursor se click karke uskaa chunaav karen phir right click aur insert option chunen aapko aisaa dialog box nazar aaegaa,वैकल्पिक रूप से cell पर cursor से click करके उसका चुनाव करें फिर right click और insert option चुनें आपको ऐसा dialog box नज़र आएगा,mixed,hi,tortoise,outputs/tortoise_232748_00487.wav,7487
488,eval_hi,238121,eval,refs/238121.wav,ek row aur column ko jorne ke lie entire row aur entire column option chunen,एक row और column को जोड़ने के लिए entire row और entire column option चुनें,mixed,hi,tortoise,outputs/tortoise_238121_00488.wav,7488
489,eval_hi,386410,eval,refs/386410.wav,ab ham seekhenge ki columns ko alagalag yaa samooh men kaise dileet karen,अब हम सीखेंगे कि columns को अलगअलग या समूह में कैसे डिलीट करें,mostly_devanagari,hi,tortoise,outputs/tortoise_386410_00489.wav,7489
490,eval_hi,541916,eval,refs/541916.wav,ek row yaa column ko dileet karne ke lie pahle us column yaa row ko chunen jise dileet karnaa chaahte hain,एक row या column को डिलीट करने के लिए पहले उस column या row को चुनें जिसे डिलीट करना चाहते हैं,mixed,hi,tortoise,outputs/tortoise_541916_00490.wav,7490
491,eval_hi,577537,eval,refs/577537.wav,udaahran ke lie yadi aap column dileet karnaa chaahte hain jismen laundry likhaa hai pahle us column men ek cell par klik karke use chunen,उदाहरण के लिए यदि आप column डिलीट करना चाहते हैं जिसमें laundry लिखा है पहले उस column में एक cell पर क्लिक करके उसे चुनें,mixed,hi,tortoise,outputs/tortoise_577537_00491.wav,7491
492,eval_hi,581145,eval,refs/581145.wav,ab cell par right click karen aur delete option par click karen,अब cell पर right click करें और delete option पर click करें,mixed,hi,tortoise,outputs/tortoise_581145_00492.wav,7492
493,eval_hi,596505,eval,refs/596505.wav,delete cells heading ke saath ek dialog box dikhaaee detaa hai,delete cells heading के साथ एक dialog box दिखाई देता है,mixed,hi,tortoise,outputs/tortoise_596505_00493.wav,7493
494,eval_hi,945728,eval,refs/945728.wav,ab shift cells up option par click karen aur phir ok button par click karen,अब shift cells up option पर click करें और फिर ok button पर click करें,mixed,hi,tortoise,outputs/tortoise_945728_00494.wav,7494
495,eval_hi,976811,eval,refs/976811.wav,aap dekhte hain ki cell shift hue hain aur iske neeche ke cell shift hokar oopar aataa hain is badlaav ko andoo karte hain,आप देखते हैं कि cell shift हुए हैं और इसके नीचे के cell shift होकर ऊपर आता हैं इस बदलाव को अन्डू करते हैं,mixed,hi,tortoise,outputs/tortoise_976811_00495.wav,7495
496,eval_hi,111627,eval,refs/111627.wav,ab ham seekhenge ki ek hee samay men vibhinn columns yaa rows ko alagalag yaa samooh men kaise dileet karen,अब हम सीखेंगे कि एक ही समय में विभिन्न columns या rows को अलगअलग या समूह में कैसे डिलीट करें,mostly_devanagari,hi,tortoise,outputs/tortoise_111627_00496.wav,7496
497,eval_hi,121073,eval,refs/121073.wav,cell par right click karen aur phir delete option par click karen,cell पर right click करें और फिर delete option पर click करें,mixed,hi,tortoise,outputs/tortoise_121073_00497.wav,7497
498,eval_hi,136325,eval,refs/136325.wav,delete cells naamak dialog box dikhaaee degaa,delete cells नामक dialog box दिखाई देगा,mixed,hi,tortoise,outputs/tortoise_136325_00498.wav,7498
499,eval_hi,146859,eval,refs/146859.wav,aap dekhte hain ki pooree row dileet hotee hai aur uske neeche vaalee row oopar aa jaatee hai,आप देखते हैं कि पूरी row डिलीट होती है और उसके नीचे वाली row ऊपर आ जाती है,mostly_devanagari,hi,tortoise,outputs/tortoise_146859_00499.wav,7499
500,eval_hi,165325,eval,refs/165325.wav,usee tarah se columns ko chunkar dileet kar sakte hain jo hamne badlaav kie unhen andoo karte hain,उसी तरह से columns को चुनकर डिलीट कर सकते हैं जो हमने बदलाव किए उन्हें अन्डू करते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_165325_00500.wav,7500
